Wavelength	Intensity
5.111388074291E+2	8.760400000000E+2
5.111583577713E+2	8.811300000000E+2
5.111779081134E+2	8.890000000000E+2
5.111974584555E+2	8.972200000000E+2
5.112170087977E+2	9.057300000000E+2
5.112365591398E+2	9.167700000000E+2
5.112561094819E+2	9.283200000000E+2
5.112756598240E+2	9.309700000000E+2
5.112952101662E+2	9.339000000000E+2
5.113147605083E+2	9.372300000000E+2
5.113343108504E+2	9.372000000000E+2
5.113538611926E+2	9.375400000000E+2
5.113734115347E+2	9.382100000000E+2
5.113929618768E+2	9.398300000000E+2
5.114125122190E+2	9.418900000000E+2
5.114320625611E+2	9.434900000000E+2
5.114516129032E+2	9.454500000000E+2
5.114711632454E+2	9.476700000000E+2
5.114907135875E+2	9.447800000000E+2
5.115102639296E+2	9.424000000000E+2
5.115298142717E+2	9.458500000000E+2
5.115493646139E+2	9.496000000000E+2
5.115689149560E+2	9.537400000000E+2
5.115884652981E+2	9.538200000000E+2
5.116080156403E+2	9.543700000000E+2
5.116275659824E+2	9.532500000000E+2
5.116471163245E+2	9.524000000000E+2
5.116666666667E+2	9.519200000000E+2
5.116862170088E+2	9.583700000000E+2
5.117057673509E+2	9.653300000000E+2
5.117253176931E+2	9.708100000000E+2
5.117448680352E+2	9.766400000000E+2
5.117644183773E+2	9.828000000000E+2
5.117839687195E+2	9.761800000000E+2
5.118035190616E+2	9.701000000000E+2
5.118230694037E+2	9.685900000000E+2
5.118426197458E+2	9.674200000000E+2
5.118621700880E+2	9.666000000000E+2
5.118817204301E+2	9.672500000000E+2
5.119012707722E+2	9.683000000000E+2
5.119208211144E+2	9.696400000000E+2
5.119403714565E+2	9.631000000000E+2
5.119599217986E+2	9.570000000000E+2
5.119794721408E+2	9.487700000000E+2
5.119990224829E+2	9.409400000000E+2
5.120185728250E+2	9.334000000000E+2
5.120381231672E+2	9.262200000000E+2
5.120576735093E+2	9.195100000000E+2
5.120772238514E+2	9.154400000000E+2
5.120967741935E+2	9.117800000000E+2
5.121163245357E+2	9.084200000000E+2
5.121358748778E+2	8.969300000000E+2
5.121554252199E+2	8.859500000000E+2
5.121749755621E+2	8.784000000000E+2
5.121945259042E+2	8.712000000000E+2
5.122140762463E+2	8.642600000000E+2
5.122336265885E+2	8.535700000000E+2
5.122531769306E+2	8.434900000000E+2
5.122727272727E+2	8.325400000000E+2
5.122922776149E+2	8.219900000000E+2
5.123118279570E+2	8.117800000000E+2
5.123313782991E+2	7.999800000000E+2
5.123509286413E+2	7.884800000000E+2
5.123704789834E+2	7.773300000000E+2
5.123900293255E+2	7.617500000000E+2
5.124095796676E+2	7.465800000000E+2
5.124291300098E+2	7.324000000000E+2
5.124486803519E+2	7.185500000000E+2
5.124682306940E+2	7.049900000000E+2
5.124877810362E+2	6.789900000000E+2
5.125073313783E+2	6.534800000000E+2
5.125268817204E+2	6.377000000000E+2
5.125464320626E+2	6.222300000000E+2
5.125659824047E+2	6.071300000000E+2
5.125855327468E+2	5.901700000000E+2
5.126050830890E+2	5.735900000000E+2
5.126246334311E+2	5.575500000000E+2
5.126441837732E+2	5.418800000000E+2
5.126637341153E+2	5.265700000000E+2
5.126832844575E+2	5.093300000000E+2
5.127028347996E+2	4.925800000000E+2
5.127223851417E+2	4.766100000000E+2
5.127419354839E+2	4.609300000000E+2
5.127614858260E+2	4.456000000000E+2
5.127810361681E+2	4.259600000000E+2
5.128005865103E+2	4.068100000000E+2
5.128201368524E+2	3.903500000000E+2
5.128396871945E+2	3.742700000000E+2
5.128592375367E+2	3.584800000000E+2
5.128787878788E+2	3.467500000000E+2
5.128983382209E+2	3.353600000000E+2
5.129178885630E+2	3.243400000000E+2
5.129374389052E+2	3.026500000000E+2
5.129569892473E+2	2.814300000000E+2
5.129765395894E+2	2.687400000000E+2
5.129960899316E+2	2.563900000000E+2
5.130156402737E+2	2.443600000000E+2
5.130351906158E+2	2.291300000000E+2
5.130547409580E+2	2.144600000000E+2
5.130742913001E+2	2.027900000000E+2
5.130938416422E+2	1.914200000000E+2
5.131133919844E+2	1.803800000000E+2
5.131329423265E+2	1.635900000000E+2
5.131524926686E+2	1.472800000000E+2
5.131720430108E+2	1.374100000000E+2
5.131915933529E+2	1.278400000000E+2
5.132111436950E+2	1.186500000000E+2
5.132306940371E+2	1.092800000000E+2
5.132502443793E+2	1.005500000000E+2
5.132697947214E+2	9.202000000000E+1
5.132893450635E+2	8.405000000000E+1
5.133088954057E+2	7.638000000000E+1
5.133284457478E+2	7.204000000000E+1
5.133479960899E+2	6.805000000000E+1
5.133675464321E+2	6.547000000000E+1
5.133870967742E+2	5.950000000000E+1
5.134066471163E+2	5.527000000000E+1
5.134261974585E+2	5.020000000000E+1
5.134457478006E+2	4.637000000000E+1
5.134652981427E+2	4.401000000000E+1
5.134848484848E+2	3.805000000000E+1
5.135043988270E+2	3.619000000000E+1
5.135239491691E+2	3.423000000000E+1
5.135434995112E+2	3.473000000000E+1
5.135630498534E+2	3.809000000000E+1
5.135826001955E+2	3.573000000000E+1
5.136021505376E+2	3.699000000000E+1
5.136217008798E+2	3.980000000000E+1
5.136412512219E+2	4.529000000000E+1
5.136608015640E+2	5.204000000000E+1
5.136803519062E+2	5.887000000000E+1
5.136999022483E+2	6.776000000000E+1
5.137194525904E+2	7.292000000000E+1
5.137390029326E+2	7.866000000000E+1
5.137585532747E+2	8.482000000000E+1
5.137781036168E+2	9.342000000000E+1
5.137976539589E+2	1.025200000000E+2
5.138172043011E+2	1.110800000000E+2
5.138367546432E+2	1.200300000000E+2
5.138563049853E+2	1.293100000000E+2
5.138758553275E+2	1.397800000000E+2
5.138954056696E+2	1.506000000000E+2
5.139149560117E+2	1.617000000000E+2
5.139345063539E+2	1.720100000000E+2
5.139540566960E+2	1.828500000000E+2
5.139736070381E+2	1.939400000000E+2
5.139931573803E+2	2.053900000000E+2
5.140127077224E+2	2.171000000000E+2
5.140322580645E+2	2.319600000000E+2
5.140518084066E+2	2.473000000000E+2
5.140713587488E+2	2.594900000000E+2
5.140909090909E+2	2.720100000000E+2
5.141104594330E+2	2.847800000000E+2
5.141300097752E+2	3.005000000000E+2
5.141495601173E+2	3.166500000000E+2
5.141691104594E+2	3.264700000000E+2
5.141886608016E+2	3.365600000000E+2
5.142082111437E+2	3.469300000000E+2
5.142277614858E+2	3.638400000000E+2
5.142473118280E+2	3.812500000000E+2
5.142668621701E+2	3.863000000000E+2
5.142864125122E+2	3.917200000000E+2
5.143059628543E+2	3.974400000000E+2
5.143255131965E+2	4.134600000000E+2
5.143450635386E+2	4.300300000000E+2
5.143646138807E+2	4.381100000000E+2
5.143841642229E+2	4.465400000000E+2
5.144037145650E+2	4.553200000000E+2
5.144232649071E+2	4.582600000000E+2
5.144428152493E+2	4.616100000000E+2
5.144623655914E+2	4.653200000000E+2
5.144819159335E+2	4.718100000000E+2
5.145014662757E+2	4.788700000000E+2
5.145210166178E+2	4.809500000000E+2
5.145405669599E+2	4.833700000000E+2
5.145601173021E+2	4.861900000000E+2
5.145796676442E+2	4.936600000000E+2
5.145992179863E+2	5.015600000000E+2
5.146187683284E+2	4.970000000000E+2
5.146383186706E+2	4.927800000000E+2
5.146578690127E+2	4.889000000000E+2
5.146774193548E+2	4.842400000000E+2
5.146969696970E+2	4.800100000000E+2
5.147165200391E+2	4.763900000000E+2
5.147360703812E+2	4.731100000000E+2
5.147556207234E+2	4.701200000000E+2
5.147751710655E+2	4.690200000000E+2
5.147947214076E+2	4.684100000000E+2
5.148142717498E+2	4.631300000000E+2
5.148338220919E+2	4.581500000000E+2
5.148533724340E+2	4.535200000000E+2
5.148729227761E+2	4.483200000000E+2
5.148924731183E+2	4.434600000000E+2
5.149120234604E+2	4.389100000000E+2
5.149315738025E+2	4.342100000000E+2
5.149511241447E+2	4.300100000000E+2
5.149706744868E+2	4.188300000000E+2
5.149902248289E+2	4.080600000000E+2
5.150097751711E+2	3.975600000000E+2
5.150293255132E+2	3.889900000000E+2
5.150488758553E+2	3.809000000000E+2
5.150684261975E+2	3.705800000000E+2
5.150879765396E+2	3.606200000000E+2
5.151075268817E+2	3.509800000000E+2
5.151270772239E+2	3.357000000000E+2
5.151466275660E+2	3.208900000000E+2
5.151661779081E+2	3.111500000000E+2
5.151857282502E+2	3.017300000000E+2
5.152052785924E+2	2.926400000000E+2
5.152248289345E+2	2.767400000000E+2
5.152443792766E+2	2.613300000000E+2
5.152639296188E+2	2.535600000000E+2
5.152834799609E+2	2.461000000000E+2
5.153030303030E+2	2.389900000000E+2
5.153225806452E+2	2.238200000000E+2
5.153421309873E+2	2.091000000000E+2
5.153616813294E+2	1.990700000000E+2
5.153812316716E+2	1.893600000000E+2
5.154007820137E+2	1.801000000000E+2
5.154203323558E+2	1.722500000000E+2
5.154398826979E+2	1.646700000000E+2
5.154594330401E+2	1.574600000000E+2
5.154789833822E+2	1.437000000000E+2
5.154985337243E+2	1.304500000000E+2
5.155180840665E+2	1.231800000000E+2
5.155376344086E+2	1.162600000000E+2
5.155571847507E+2	1.096400000000E+2
5.155767350929E+2	1.034200000000E+2
5.155962854350E+2	9.764000000000E+1
5.156158357771E+2	9.214000000000E+1
5.156353861193E+2	8.705000000000E+1
5.156549364614E+2	8.231000000000E+1
5.156744868035E+2	7.244000000000E+1
5.156940371457E+2	6.385000000000E+1
5.157135874878E+2	5.926000000000E+1
5.157331378299E+2	5.550000000000E+1
5.157526881720E+2	5.269000000000E+1
5.157722385142E+2	4.597000000000E+1
5.157917888563E+2	4.129000000000E+1
5.158113391984E+2	3.659000000000E+1
5.158308895406E+2	3.313000000000E+1
5.158504398827E+2	3.181000000000E+1
5.158699902248E+2	2.960000000000E+1
5.158895405670E+2	3.141000000000E+1
5.159090909091E+2	2.713000000000E+1
5.159286412512E+2	2.584000000000E+1
5.159481915934E+2	2.814000000000E+1
5.159677419355E+2	2.250000000000E+1
5.159872922776E+2	2.096000000000E+1
5.160068426197E+2	2.303000000000E+1
5.160263929619E+2	2.059000000000E+1
5.160459433040E+2	2.388000000000E+1
5.160654936461E+2	1.979000000000E+1
5.160850439883E+2	1.912000000000E+1
5.161045943304E+2	2.195000000000E+1
5.161241446725E+2	1.882000000000E+1
5.161436950147E+2	2.286000000000E+1
5.161632453568E+2	2.174000000000E+1
5.161827956989E+2	2.441000000000E+1
5.162023460411E+2	2.990000000000E+1
5.162218963832E+2	2.359000000000E+1
5.162414467253E+2	2.529000000000E+1
5.162609970674E+2	2.317000000000E+1
5.162805474096E+2	2.421000000000E+1
5.163000977517E+2	2.789000000000E+1
5.163196480938E+2	2.499000000000E+1
5.163391984360E+2	2.874000000000E+1
5.163587487781E+2	2.745000000000E+1
5.163782991202E+2	2.930000000000E+1
5.163978494624E+2	3.337000000000E+1
5.164173998045E+2	3.168000000000E+1
5.164369501466E+2	3.318000000000E+1
5.164565004888E+2	3.712000000000E+1
5.164760508309E+2	3.699000000000E+1
5.164956011730E+2	4.327000000000E+1
5.165151515152E+2	3.793000000000E+1
5.165347018573E+2	3.550000000000E+1
5.165542521994E+2	3.541000000000E+1
5.165738025415E+2	3.924000000000E+1
5.165933528837E+2	4.722000000000E+1
5.166129032258E+2	4.661000000000E+1
5.166324535679E+2	4.789000000000E+1
5.166520039101E+2	5.088000000000E+1
5.166715542522E+2	5.152000000000E+1
5.166911045943E+2	5.436000000000E+1
5.167106549365E+2	5.476000000000E+1
5.167302052786E+2	5.642000000000E+1
5.167497556207E+2	5.848000000000E+1
5.167693059629E+2	5.947000000000E+1
5.167888563050E+2	6.143000000000E+1
5.168084066471E+2	6.249000000000E+1
5.168279569892E+2	6.423000000000E+1
5.168475073314E+2	6.687000000000E+1
5.168670576735E+2	6.842000000000E+1
5.168866080156E+2	7.135000000000E+1
5.169061583578E+2	6.994000000000E+1
5.169257086999E+2	6.929000000000E+1
5.169452590420E+2	6.909000000000E+1
5.169648093842E+2	7.133000000000E+1
5.169843597263E+2	7.429000000000E+1
5.170039100684E+2	7.774000000000E+1
5.170234604106E+2	7.717000000000E+1
5.170430107527E+2	7.723000000000E+1
5.170625610948E+2	7.773000000000E+1
5.170821114370E+2	7.859000000000E+1
5.171016617791E+2	7.996000000000E+1
5.171212121212E+2	8.075000000000E+1
5.171407624633E+2	8.220000000000E+1
5.171603128055E+2	8.475000000000E+1
5.171798631476E+2	8.764000000000E+1
5.171994134897E+2	9.084000000000E+1
5.172189638319E+2	9.079000000000E+1
5.172385141740E+2	9.126000000000E+1
5.172580645161E+2	9.108000000000E+1
5.172776148583E+2	9.117000000000E+1
5.172971652004E+2	9.168000000000E+1
5.173167155425E+2	9.620000000000E+1
5.173362658847E+2	1.012900000000E+2
5.173558162268E+2	1.006800000000E+2
5.173753665689E+2	1.004300000000E+2
5.173949169110E+2	1.005300000000E+2
5.174144672532E+2	1.024100000000E+2
5.174340175953E+2	1.047000000000E+2
5.174535679374E+2	1.033900000000E+2
5.174731182796E+2	1.024500000000E+2
5.174926686217E+2	1.017700000000E+2
5.175122189638E+2	1.048200000000E+2
5.175317693060E+2	1.081500000000E+2
5.175513196481E+2	1.117900000000E+2
5.175708699902E+2	1.119300000000E+2
5.175904203324E+2	1.125200000000E+2
5.176099706745E+2	1.144800000000E+2
5.176295210166E+2	1.167800000000E+2
5.176490713587E+2	1.194800000000E+2
5.176686217009E+2	1.183400000000E+2
5.176881720430E+2	1.178000000000E+2
5.177077223851E+2	1.191900000000E+2
5.177272727273E+2	1.208800000000E+2
5.177468230694E+2	1.228800000000E+2
5.177663734115E+2	1.237900000000E+2
5.177859237537E+2	1.252000000000E+2
5.178054740958E+2	1.235000000000E+2
5.178250244379E+2	1.221400000000E+2
5.178445747801E+2	1.211000000000E+2
5.178641251222E+2	1.204200000000E+2
5.178836754643E+2	1.201900000000E+2
5.179032258065E+2	1.213700000000E+2
5.179227761486E+2	1.228700000000E+2
5.179423264907E+2	1.247000000000E+2
5.179618768328E+2	1.210600000000E+2
5.179814271750E+2	1.178800000000E+2
5.180009775171E+2	1.169000000000E+2
5.180205278592E+2	1.162100000000E+2
5.180400782014E+2	1.158700000000E+2
5.180596285435E+2	1.162700000000E+2
5.180791788856E+2	1.169900000000E+2
5.180987292278E+2	1.180100000000E+2
5.181182795699E+2	1.156700000000E+2
5.181378299120E+2	1.139900000000E+2
5.181573802542E+2	1.146100000000E+2
5.181769305963E+2	1.157000000000E+2
5.181964809384E+2	1.171000000000E+2
5.182160312805E+2	1.124400000000E+2
5.182355816227E+2	1.082900000000E+2
5.182551319648E+2	1.062900000000E+2
5.182746823069E+2	1.046900000000E+2
5.182942326491E+2	1.036100000000E+2
5.183137829912E+2	9.996000000000E+1
5.183333333333E+2	9.702000000000E+1
5.183528836755E+2	9.572000000000E+1
5.183724340176E+2	9.473000000000E+1
5.183919843597E+2	9.407000000000E+1
5.184115347019E+2	9.295000000000E+1
5.184310850440E+2	9.235000000000E+1
5.184506353861E+2	9.153000000000E+1
5.184701857283E+2	9.106000000000E+1
5.184897360704E+2	9.084000000000E+1
5.185092864125E+2	8.605000000000E+1
5.185288367546E+2	8.156000000000E+1
5.185483870968E+2	7.741000000000E+1
5.185679374389E+2	7.377000000000E+1
5.185874877810E+2	7.068000000000E+1
5.186070381232E+2	7.195000000000E+1
